username,text,date
filawarr,that one tiktok has scarred us all forever https://t.co/6rUwg0C7dK,2023-03-30 03:02:26+00:00
dawuhhhh,"VPCA BACK2BACK KD 

Check out The Daily Essencials's video! #TikTok https://t.co/64LE7trYtO",2023-03-30 03:02:25+00:00
coolnalu,"Ben is a TikTok pro - he grew our TikTok accounts to 12K+ followers in 2 months. 

Give him a follow for his new… https://t.co/52jIemj8ft",2023-03-30 03:02:24+00:00
grrlcroosh,the best part of tiktok is everytime i become obsessed with a new movie/show i can just search it up and find at le… https://t.co/ax83lnIcOr,2023-03-30 03:02:21+00:00
nananae24,"Good morning #Beyourluve, don't forget to vote #BuildJakapan at https://t.co/5M4kYTHQrf 💙

Cr tiktok @.matchaa_0363 https://t.co/AV5hdGmbil",2023-03-30 03:02:21+00:00
lie5co,Check out ✝️'s video! #TikTok https://t.co/1LhZzmrsbH,2023-03-30 03:02:18+00:00
_jaydenn9,stop playingggg why tiktok saying no internet connection 😭,2023-03-30 03:02:18+00:00
giu154,Check out Oldiesbutgoldies's video! #TikTok https://t.co/qTt2uuH2gp   ♥️AFRICA ♥️,2023-03-30 03:02:17+00:00
_taylin_,The yt lady that cooks on TikTok and her son records her 🤮😭,2023-03-30 03:02:17+00:00
AttorneyJlvd,"TikTok is horrible. That's why I don't use it. However, I don't want a law telling me that I can't use it. https://t.co/7sCQyVP0VO",2023-03-30 03:02:16+00:00
KarrieCoxies,i might start doing some tiktok clips,2023-03-30 03:02:15+00:00
Wheatty,Check out Meme Thief's video! #TikTok https://t.co/zj7s1EK2su,2023-03-30 03:02:14+00:00
ramonaisfiction,like we got on tiktok and i was like “I SHIP ELUMAX!! LETS BE MOOTS!!” AND SHES OLDER THAN ME.,2023-03-30 03:02:12+00:00
dawuhhhh,"VPCA BACK2BACK KD 

Check out hailee's video! #TikTok https://t.co/cHQwTRHv1I",2023-03-30 03:02:10+00:00
axios,"Sen. Mark Kelly says ""incredible marketing tool"" TikTok needs sale https://t.co/QHrQk22KSp",2023-03-30 03:02:08+00:00
ETtech,"TikTok ban pushed by Missouri's Josh Hawley blocked in US Senate
https://t.co/2OsLwbVhDp",2023-03-30 03:02:07+00:00
NBCPolitics,The White House’s use of CapCut even as TikTok is banned from U.S. government devices underscores the tension betwe… https://t.co/rDTkUxfqRF,2023-03-30 03:02:07+00:00
SFTYTAE,@thvintro FOUND THE TIKTOK https://t.co/qmiQoptst3,2023-03-30 03:02:05+00:00
TheMostTwisted,"AND FINALLY, we have our 3rd stream today! We are live with some Hardcore #Minecraft over on #YouTube , #TikTok , A… https://t.co/vvHarJOurc",2023-03-30 03:02:03+00:00
DannyCondrey,"@KritHouse2021 @AurelianofRome As bad as TikTok is, the implications of this bill are far, far worse https://t.co/iYnhf65RX9",2023-03-30 03:02:03+00:00
mohammadali_im,#Unboxing Is So 2012. The #Internet Wants #Packing #Videos https://t.co/ZlhsaaJZQN #digitalculture #tiktok,2023-03-30 03:02:02+00:00
Dnipro_1,Check out TheBlAckNews's video! #TikTok https://t.co/x92elatL6a,2023-03-30 03:02:01+00:00
____sdc,All this shit filth atp. Twitter use to be the chill spot. Guess I’ll stick to TikTok. Cause nah.,2023-03-30 03:02:00+00:00
Karen57358793,Check out copsndvn789's video! #TikTok https://t.co/FQAATzjjVU,2023-03-30 03:01:56+00:00
SassyGirlD1,"My daughter sent this …and omg is she right !!!  #GrowingUp

#TikTok https://t.co/Ow2YyvGxii",2023-03-30 03:01:53+00:00
lie5co,Check out Garrett Neale's video! #TikTok https://t.co/3lib8a5DXH,2023-03-30 03:01:53+00:00
imsudin,@jakeshieldsajj Read terms and conditions of TikTok first reason Indian government banned it.,2023-03-30 03:01:50+00:00
joe_prinzo,Check out GOUSA's video! #TikTok https://t.co/EAoVbK6aCI,2023-03-30 03:01:50+00:00
ArniesAngels,Check out Brett Cross's video! #TikTok https://t.co/lEAflMXmr2,2023-03-30 03:01:48+00:00
itsnotplo,Video 100/10 https://t.co/la8BOL6Sxg,2023-03-30 03:01:47+00:00
cathy_1111,"@Angelgirl2074 @mvsforwi Are they? Because the actual tiktok bill, separate from this one, got rejected today",2023-03-30 03:01:45+00:00
Matt_wintersR7,"I help retrieve your hacked, disabled or locked accounts and also get them secured🔐 
🔋WhatsApp⚡
🔋 Facebook⚡
🔋Instag… https://t.co/9ESBSTHgki",2023-03-30 03:01:45+00:00
grafox709,"ALERT!! The Deep State and UniParty are at it again . . .
https://t.co/jDIXagwdHv",2023-03-30 03:01:41+00:00
camraqq,@hiimhuddy i keep getting the same thirst lives like @tiktok ur days are numbered https://t.co/7rmr2DVOPW,2023-03-30 03:01:41+00:00
reignleeart,12 TikTok Decor Hacks that will Give your Home a Makeover - Motherly Inc. https://t.co/ZhvFvbCDTA,2023-03-30 03:01:41+00:00
l1feisk1llingme,ewww i just got a tcc video recommend to me on tiktok🤮🤮🤮,2023-03-30 03:01:40+00:00
sheenawellbrock,@kaylaleiko I have weverse!! I would love to send them something lmfao I just saw clips on tiktok of the rap line n… https://t.co/Ro2fdgj2Yi,2023-03-30 03:01:38+00:00
Mephisto_22,@HawleyMO Yeah we should ban insurrectionists like you from the senate floor way before we ban TikTok; but enjoy pu… https://t.co/B2K8LDcV2l,2023-03-30 03:01:35+00:00
Deer_Gang_666,"They can’t ban tiktok, I just became a Dave Dave is actually Michael Jackson truther because of it",2023-03-30 03:01:35+00:00
Bobosow172002,"@imwet4biebs OH the little girl is not happy around Hailey
Hailey mean girl ( tomorrow in tiktok and Twitter😂)",2023-03-30 03:01:35+00:00
thatgworllll26,@EvolRu77ian @grindfacetv_ She always have them it’s on Tiktok they usual smack her with a pillow on slap her in th… https://t.co/ALHYZayHXH,2023-03-30 03:01:32+00:00
anjj1221,@kaisukidesu The way she walks out dissapointed😂 ohhh she's one of my favorite kid on tiktok i didn't know she's yo… https://t.co/jbwvfAEiV9,2023-03-30 03:01:29+00:00
JayMedina75,Check out moonplanet.comics's video! #TikTok https://t.co/fzlQxe2TNU @Hellrazor2002 @comicbookcory,2023-03-30 03:01:28+00:00
proudCanadavet,Check out DavidB's video! #TikTok https://t.co/h8epoLKYgj,2023-03-30 03:01:27+00:00
Ciotti001,"@marcorubio #FarmerWantsAWife #AEWDynamite #Survivor #MAFS #TheMaskedSinger

I guess he isn't aware of how people w… https://t.co/xqrcaBE5bk",2023-03-30 03:01:26+00:00
froggienana,@realeverywriter Just think about. Won't effect Twitter. They're only going after TikTok.,2023-03-30 03:01:18+00:00
DivinnaFortunna,Check out Trustmeimalawyer's video! #TikTok https://t.co/56LzRoLPMk,2023-03-30 03:01:15+00:00
miwimaya,"Tiktok needs to never speak on my girl Robin again

Theyre saying shit like “I like the lesbian rep but why’d they… https://t.co/1kR9kyszLW",2023-03-30 03:01:13+00:00
ClarksGreenBoro,Check out aocinthehouse's video! #TikTok https://t.co/NJxyMkqZm0,2023-03-30 03:01:10+00:00
amayaliar,@luxieluxlux it reminds me of this tiktok. kskdd *sent w invisible ink* but i felt that.. HARD. https://t.co/vMekwRT2LG,2023-03-30 03:01:10+00:00
michaelbraves,"I’d like to show you why TikTok is Safe for all Americans, Police and other Departments use it everyday is the Unit… https://t.co/NW5PzXibPj",2023-03-30 03:01:07+00:00
Alt_RightBot,"@h0lly_blue LiveNotByLies1 is following ChayaRaichik10, creator of LibsOfTikTok, a Twitter account popular with the… https://t.co/JcTzaIqXvU",2023-03-30 03:01:07+00:00
timpaul06184639,Check out Andre Pierce602's video! #TikTok https://t.co/5JXeLXglF7,2023-03-30 03:01:05+00:00
LetheRiverBand,@bdebone2 tbh a ton of them have a personal incentive to see tiktok not eat shit and they're letting a subconscious… https://t.co/N1Ld9fUUBh,2023-03-30 03:01:03+00:00
CortneyInspires,@_coreyknott @tiktok_us Don’t know if I can handle the humor. Lol,2023-03-30 03:01:01+00:00
enhyunjae,tiktok moas will be like “the tension 😳” and it’s a video of yeonjun trying to kill beomgyu with his mind,2023-03-30 03:01:00+00:00
JChengWSJ,"NYT: The latest viral trend on TikTok is defending TikTok. “Now is the time to fight the ban on TikTok,” read a cap… https://t.co/d0rwFtGZ8R",2023-03-30 03:01:00+00:00
the1tigirius,The No TikTok on United States Devices Act #NTTOUSDA is a rewrite of the COICA SOPA and PIPA bills which would allo… https://t.co/KUTdkxIb9Q,2023-03-30 03:00:59+00:00
KyngCassius,I thought my Kim Burrell tik tok was gonna go one way and it went all the way left in viral land. I was trying to f… https://t.co/beNVfPVx4N,2023-03-30 03:00:58+00:00
FreyaManslayer,@JJ03210 @WholesomeMeme Agree 💯. I am an OB nurse who is fed up with the clueless parents. You had nine goddamn mon… https://t.co/HuPOFd6vB7,2023-03-30 03:00:56+00:00
thebellabrand,"I appreciate all of these social music curation accounts: sleeping on gems, savingconnie, gendirect, yamstheplaylis… https://t.co/5YW2ZXBpP4",2023-03-30 03:00:55+00:00
GodsVISI0N,"despite my absence on my God’s VISION youtube channel , I HAVE been working really hard on another channel. so If y… https://t.co/9X5l1yjrQb",2023-03-30 03:00:53+00:00
imdesbtw,i haven’t been on tiktok or instagram i be missing so much shit😭,2023-03-30 03:00:52+00:00
discosablerory,"😄😄😄

Check out 🆅/🅽's video! #TikTok https://t.co/Q2cB8lsiiR",2023-03-30 03:00:51+00:00
xeno_swift,"I call her a Karen, but my nemesis @WeTheBrandon who used to work for her disagrees. 

Check out Investdaddy's vide… https://t.co/Zb6WjblVTn",2023-03-30 03:00:51+00:00
Michael97132581,A new approach to my old TikTok video I did in the past this video is for some anonymous girl who has been messagin… https://t.co/QkZMltMKyK,2023-03-30 03:00:48+00:00
moonlitsystem_,U think u have bpd because of a tiktok aren't  u https://t.co/FUN7vURR7c https://t.co/sztEly8Aza,2023-03-30 03:00:46+00:00
nigagio3,Just had a whole conversation with my tiktok crush I’m geekin fr,2023-03-30 03:00:45+00:00
toor_liaqat,Check out Ch Imran Maqbool's video! #TikTok https://t.co/qVVtA1531B,2023-03-30 03:00:44+00:00
daffdiaries,Check out ✨s✨'s video! #TikTok https://t.co/nbYhXkcNI8,2023-03-30 03:00:44+00:00
anhtnnguyen,"@jenny2663smiley I am impressed with you, because you always support Charlotte. I also love Charlotte very much. I'… https://t.co/bCx7gLVr0i",2023-03-30 03:00:43+00:00
keithk42,Check out Allen Clayton's video! #TikTok https://t.co/I1S1Qo5K97,2023-03-30 03:00:43+00:00
NatalieGRoman,Tiktok made this banger go viral after being released four years ago. https://t.co/RAigO82t7f,2023-03-30 03:00:41+00:00
The_Witty_Dad,"Go here and find your congressman to call them and tell them you are against banning TikTok bill!!
We must speak up… https://t.co/vtVtjY5BRB",2023-03-30 03:00:40+00:00
Moon11Asif,Check out Kainat Mirza✨🦋🫀's video! #TikTok https://t.co/6PLxxegAIr,2023-03-30 03:00:40+00:00
8462pfs,@marcorubio @tiktok_us Stop infringing on on rights,2023-03-30 03:00:40+00:00
emmynakiugc,guys i finally reached 1k on tiktok so i can put links in my bio:) i’m so happy i know it may seem small to other c… https://t.co/fyi2Ypmpy7,2023-03-30 03:00:39+00:00
wbln3,Imagine getting punch and  choke for that amount of money. Unbelievable... Tbh she can make more money selling pets… https://t.co/Vjb7ChtZUC,2023-03-30 03:00:37+00:00
toor_liaqat,Check out Ch Imran Maqbool's video! #TikTok https://t.co/iTxfTqk5H3,2023-03-30 03:00:36+00:00
sandybeach2u,Check out Jesse Watters's video! #TikTok https://t.co/Ur08HpwDZ2,2023-03-30 03:00:36+00:00
GracefulHyuka,"My social medias right now dividing my hyperfixations:
Twitter- TXT
Tiktok- The Boyz
Instagram- Enhypen
Pinterest- TXT, TBZ, ENHA, CRAVITY",2023-03-30 03:00:32+00:00
and_the_six,"Imma say this once:

As a plus size individual, it is MY job to find self love.

So long as she isn’t calling plus… https://t.co/lUgyFKAwEF",2023-03-30 03:00:31+00:00
itsjscottlit20,@_gemnina Right I’m like is kehlani good she haven’t been on Instagram or TikTok in a while,2023-03-30 03:00:31+00:00
ZaqsTech,SHEIN has the look of America's next tech-meets-geopolitics fit-up -- Chinese fast fashion vendor could be this sea… https://t.co/S2wEqZWbyX,2023-03-30 03:00:30+00:00
TealBentley,Everyone should see this TikTok I made a year ago https://t.co/xl3xyruvlD,2023-03-30 03:00:29+00:00
logokas,"The tiktok ban legislation is anything BUT.

https://t.co/0vNpXpdx9t",2023-03-30 03:00:29+00:00
someonesrkive,"I wish I could just smack some sense into tiktok armys, I'm tired of their bullshit they do nothing but spread fake ass news",2023-03-30 03:00:29+00:00
_wukes,i only have tiktok nowadays to watch blue lock edits https://t.co/p8JJoFvqHO,2023-03-30 03:00:26+00:00
amy_rattenbury,"If you’ve not seen the @jewishdeaf1 tiktok account yet, and specifically the fire safety session, you have not live… https://t.co/kfIdYPXeJI",2023-03-30 03:00:25+00:00
hachbiz,"@lorenfox7 Chinese and Russian propaganda does not worry me as it’s unhinged ness makes it ineffective overtime.

T… https://t.co/os0XMVKtHE",2023-03-30 03:00:22+00:00
wnct9,How is it possible for the US to ban TikTok? Lawmakers are sounding alarms over TikTok and putting forward proposal… https://t.co/n3gwcsqw7h,2023-03-30 03:00:21+00:00
LtsFlwr70,A ban would not prevent the Chinese government from accessing sensitive data about U.S. social media users. Even if… https://t.co/KvSFf2T5MS,2023-03-30 03:00:21+00:00
ThBuckStopsHere,Amazing interview in the context of what’s happening in the US right now. This is happening in India too spreading… https://t.co/yRXL4a8SrS,2023-03-30 03:00:20+00:00
Adolph_Vero,Check out Blunt_talks_LoneWolfC's video! #TikTok https://t.co/s06ASRO5JH,2023-03-30 03:00:20+00:00
Gabrielzv1233,@HJDoogan I found the dude from the “shout out to homie hjdoogan” guy while scrolling thru TikTok https://t.co/WSF3bGaZ90,2023-03-30 03:00:20+00:00
ArMoonBebe,if you are a #kpop fan the ban on tiktok will come for you quickly. Want to vote for your group? korean apps might… https://t.co/WJnl6ufkrU,2023-03-30 03:00:20+00:00
proudCanadavet,Check out DavidB's video! #TikTok https://t.co/ypyLAWkmAi,2023-03-30 03:00:19+00:00
emorsinoda,me when my tiktok mutual whom i’ve had for months msgs me at random hello.,2023-03-30 03:00:12+00:00
ThriftFlipzz,SHOP NOW! #poshmark #tiktok #shopping #offersaccepted #fashion #style #couponing #workwear https://t.co/aV7qHx7xDB,2023-03-30 03:00:12+00:00
annie_ebee,what the fuck https://t.co/mQN4asAjfz,2023-03-30 03:00:12+00:00
KOMUnews,"While trying to force a vote — a move that rarely works in the Senate, since one senator’s objection can block it —… https://t.co/q129ZAdpFO",2023-03-30 03:00:10+00:00
RainbowFoxyArt,"I implore everyone research this new bill coming out, its actually heinous.

Literally ""we think tiktok spys on you… https://t.co/EyxKdD25zN",2023-03-30 03:00:09+00:00
yeolsesjms_,saw someone defending kris wu on tiktok gskayskwyw it gives me chills,2023-03-30 03:00:09+00:00
6abc,"In the era of TikTok and same-day delivery, are the new rules MLB's way of trying to keep up with the youngest gene… https://t.co/L8Q5Ar9RFp",2023-03-30 03:00:09+00:00
s2ck2n,@RepJoshHarder I can’t find you on TikTok,2023-03-30 03:00:09+00:00
UsmanAw74388684,Check out MRJazi's video! #TikTok https://t.co/acFFZCKu3n,2023-03-30 03:00:08+00:00
eternallychaos_,I haven’t even given tiktok access to my contacts yet it’s showing me the acc of a person I have only in my contacts and nowhere else💀,2023-03-30 03:00:05+00:00
Koby_Dobbs,Love they disguised a TikTok ban as another way to get more of my data for the US govt.,2023-03-30 03:00:04+00:00
phumorbot,"The song “gonna dance dance dance with my hands” was a prophecy 

 It was about AI art and hands all along!

Who kn… https://t.co/XVHai8t06g",2023-03-30 03:00:03+00:00
Room2008ent2,"What's your favorite conspiracy? 

#podcast #podnation #Spotify #Final4 #FinalFour #theu #paranormal… https://t.co/SHvEyTnNnf",2023-03-30 03:00:02+00:00
brilliantskinph,"Give your skin a boost!

Let your skin experience our #KojicAcidMoisturizingBodyWash for a relaxing bath time with… https://t.co/Tz4zhxq1de",2023-03-30 03:00:02+00:00
Cptmoore1,@elonmusk @videotech_ I trust Shou Chew (TikTok CEO) more than you at the  moment.,2023-03-30 03:00:01+00:00
CommsroomC,"""If the federal government comes to the conclusion that TikTok should be banned, is it even possible to ban it for… https://t.co/nHsMqQDG8N",2023-03-30 03:00:01+00:00
ExaRocket,My Tiktok fyp is like 35% things in Spanish and suddenly my brain remembered I'm not that good at spanish and I stopped comprehending lmao,2023-03-30 03:00:00+00:00
joonfriend,@l00nxa she posted another tiktok saying she's receiving de*th threats....,2023-03-30 03:00:00+00:00
MichelleBrione7,Check out Harry's video! #TikTok https://t.co/jfFRRUS17Z exactly,2023-03-30 03:00:00+00:00
95linewhore,when you’re scrolling on your for you page and you accidentally like a tiktok made by someone that you don’t like a… https://t.co/3A2pD75Xfy,2023-03-30 02:59:59+00:00
dawuhhhh,"VPCA BACK2BACK KD 

Check out PINKpanther's video! #TikTok https://t.co/NLAbOBchpx",2023-03-30 02:59:57+00:00
hallow_jah730,I want a 1of1 that just send me they TikTok and pictures and just call me without me asking 🤦🏽‍♂️,2023-03-30 02:59:57+00:00
RCaitlin123,Check out ♡'s video! #TikTok https://t.co/egcoMf7gDp,2023-03-30 02:59:55+00:00
KenRoss777312,Check out yui46467lm7's video! #TikTok https://t.co/Og1LeI7f5f,2023-03-30 02:59:54+00:00
GeneralDonato,"@EllysEscape I don't like TikTok because of cringy trends and some questionable ideologies being propagated there,… https://t.co/P0YnS1wiDk",2023-03-30 02:59:53+00:00
windowmask,@DefensePolitics He does have a TikTok account with a long history. Here's a vid from July 2022 wearing US marines… https://t.co/2zJLMc1rhr,2023-03-30 02:59:51+00:00
StrickTech,"@HawleyMO This is so stupid. I use tiktok, and follow/watch dozens of conservative creators there, I suppose the co… https://t.co/V5FnlsaOIS",2023-03-30 02:59:51+00:00
proudCanadavet,Check out Breaking News Bites's video! #TikTok https://t.co/KWmEvL7RZo,2023-03-30 02:59:46+00:00
faggot_moder,@Honderland @BasedTranoid u can actually still view the reason by tapping not interested and then the options give… https://t.co/MEiZ5KtdY1,2023-03-30 02:59:45+00:00
Jessybah,Every single person I know sent me the Appleton bath and body works tiktok,2023-03-30 02:59:45+00:00
Freedean4all,"@Snakeeater36 Man, I just wanted TikTok to go. Why's it gotta be a gloves off 1984 upgraded edition of the Patriot Act?",2023-03-30 02:59:44+00:00
shumochu,". @RandPaul is one of respectable politicians 🫡 Yes, if China were US, China will ban TikTok. But does US really wa… https://t.co/dsaT45mLSL",2023-03-30 02:59:40+00:00
JimJawja,@NEWSMAX TikTok is not the problem. There are deeper problems that TikTok merely exploits: it's a mirror held up fo… https://t.co/jcQShYe0Lx,2023-03-30 02:59:40+00:00
4mp3d,TikTok bill is a trojan horse. Don't support it.,2023-03-30 02:59:37+00:00
NftSva,"The "" war on tik tok "" because ""china"" something something ( as if ALL social media types don't farm &amp; sell your da… https://t.co/ZJ4rnzsRNH",2023-03-30 02:59:37+00:00
DawnSpence_1,Check out 1brainwave's video! #TikTok https://t.co/CRxgMnYHoL,2023-03-30 02:59:37+00:00
sarochase,This makes me sad. I was so happy during the event because F has a good laugh because of her. I think she has a tik… https://t.co/H9U8kH3GfP,2023-03-30 02:59:36+00:00
ozzylu2001,Check out Knowledge is Power's video! #TikTok https://t.co/AKXaERAvZ9,2023-03-30 02:59:35+00:00
AtotheP13,@BClove7 @jamesaltbb Kisha and James are gunna have to show Ally how to get a VPN when Tiktok gets blocked. But anywayyyyyy.,2023-03-30 02:59:34+00:00
icimadi,@liathadoll @gaviinsuxx @btsxonika @arisaidthatt she liked kim’s snippets too &amp; liked a comment on her tiktok abt a collab,2023-03-30 02:59:34+00:00
stephen_yusko,Check out TheLongIslandSound's video! #TikTok https://t.co/VjbAGODRMe,2023-03-30 02:59:33+00:00
arilithill,@MNateShyamalan @punished_cait They have a paid ad on tiktok and Pedro is the star,2023-03-30 02:59:28+00:00
KhepriProd,@LameTransgirl the TikTok ban if it was for good reasons:,2023-03-30 02:59:27+00:00
_StillUnruly,Check out InDi ReMy's video! #TikTok https://t.co/sO5u9S2iqH,2023-03-30 02:59:23+00:00
jdogfrizzle,Where does all the TikTok slime go?,2023-03-30 02:59:23+00:00
AunnieMichelle,TikTok gonna come thru with a simple recipe for me to try every time. Please don't ban it,2023-03-30 02:59:22+00:00
pesina_raymond,Check out peasnluv05's video! #TikTok https://t.co/uUK7j7KsB0,2023-03-30 02:59:21+00:00
RonnieJacksonJ5,Check out Ainsley's video! #TikTok https://t.co/HHgwcAdbb0,2023-03-30 02:59:19+00:00
Holc_ombe,Check out i_love_Jesus's video! #TikTok https://t.co/AbvoCtNEkQ,2023-03-30 02:59:18+00:00
Monsieurfromage,"https://t.co/UB5wURjwvr #2 5/5
Countries that have the most TikTok users (Adults 18+ based on Advertising Audience)… https://t.co/H9spaMVAgy",2023-03-30 02:59:15+00:00
PYT_Mayne,We can keep tiktok then democrats and Republicans can vote on this but they clown ass can't figure out these guns https://t.co/WUdRVy7Eqn,2023-03-30 02:59:15+00:00
mieraaa1020,She look like ole girl from tiktok yall know who im talking about too. https://t.co/OK1jG0CLd0,2023-03-30 02:59:14+00:00
DivinnaFortunna,Check out Trustmeimalawyer's video! #TikTok https://t.co/xqrlcy6a5y,2023-03-30 02:59:12+00:00
tiangonzaresu,Check out kittylove's video! #TikTok https://t.co/YFdPHxhWvP,2023-03-30 02:59:12+00:00
megamork,What is the best place to make content is it TikTok or twitch? Or is it YouTube?,2023-03-30 02:59:05+00:00
AskAprilJ,"TBC Twin Cities Electeds, plz do not vote in favor of the TikTok Ban Bill
@amyklobuchar @TinaSmithMN @RepDeanPhillips @Ilhan",2023-03-30 02:59:04+00:00
JVLIA_g,"i feel like ive tweeted about this apartment ""horror"" story alot and im over dramatizing it so I wanna over dramati… https://t.co/aqr2IwzHCj",2023-03-30 02:59:04+00:00
CancerRuby1,Check out https://t.co/c97PstMRfW's video! #TikTok https://t.co/3zl9AZGVOM #LyingMTG #MTGisaPOS #GunFreeZones,2023-03-30 02:58:58+00:00
IsVodis51919,"Check it
Check out vod's video! #TikTok https://t.co/ja8dXZNJin",2023-03-30 02:58:58+00:00
1973wct,Check out Prinsipium-fix's video! #TikTok https://t.co/8DyWqHesnH,2023-03-30 02:58:57+00:00
NoTime4Infinity,@garysheng @tiktok_us @shouchew I love this idea. People love to own media for influence and clout though. We need… https://t.co/B2w7PnTeUk,2023-03-30 02:58:57+00:00
anniexbethh,@glitterquillpen @taylornation13 @taylorswift13 @treepaine I really hope they fix this. I saw it on TikTok earlier… https://t.co/p1tGJ4GYj7,2023-03-30 02:58:53+00:00
proudCanadavet,Check out Deb 😏's video! #TikTok https://t.co/rKFSzXV756,2023-03-30 02:58:53+00:00
et757022,"@HawleyMO Your TikTok position is nonsense 

Sit down",2023-03-30 02:58:52+00:00
K2Mum,Check out Brett Cross's video! #TikTok https://t.co/EQv1aYRDn8,2023-03-30 02:58:52+00:00
Jasonintampa,"Rand Paul is Smart. He knows this would backfire on the GOP. Americans don't like things being taken from them.

Re… https://t.co/zmYjCMJqTO",2023-03-30 02:58:51+00:00
PaulGarretson,But that’s the game right? If a bill to ban TikTok does so for its content then it would easily be a 1A violation.… https://t.co/TR2H473Ccp,2023-03-30 02:58:50+00:00
favored_D,"🤣🤣🤣 oh my goodness she made my day.

Check out Kris's video! #TikTok https://t.co/Jr0UpcRkcu",2023-03-30 02:58:47+00:00
doueyoung,"Jual followers twitter, ig, tiktok
socmed needs views, likes, subs.

Proses hanya butuh username / link

DM for mor… https://t.co/iSm5u3Chkf",2023-03-30 02:58:46+00:00
Gothmilkymommy,Blocking every video on TikTok of those weird parents who film their autistic children and post them for views,2023-03-30 02:58:46+00:00
ReneeSally,Not Tiktok showing me who’s NOT liking my video 🤣🤣🤣🤣 Petty af 😭😭,2023-03-30 02:58:44+00:00
Yorkupine,"@HawleyMO All tech companies Spy, let’s at lease be truthful about that!! In the same way I talk about somthing and… https://t.co/xcVqx267uo",2023-03-30 02:58:44+00:00
ReadDimitrovPlz,Follow me before the ban at least comrades? Lol  https://t.co/8DKRQHtVtm,2023-03-30 02:58:43+00:00
danderwoolf,what universe did I wake up in because Tucker Carlson and Rand paul is against the TikTok ban,2023-03-30 02:58:41+00:00
Quadroopled,She survived Auschwitz. Now she’s teaching Gen Z about it — on TikTok. https://t.co/rqKSRvEupk,2023-03-30 02:58:38+00:00
Justinredalen,"@mtracey Banning a platform is not infringing in free speech in anyway.

Speech is not being banned. You are free t… https://t.co/z1GhFFX1Sm",2023-03-30 02:58:37+00:00
proudCanadavet,Check out samjeffreyphillips3's video! #TikTok https://t.co/rOMuhWEot3,2023-03-30 02:58:35+00:00
CKapoun,@perkinszone3 @arkclaimer Pikachu is afraid of…someone’s TikTok!?,2023-03-30 02:58:35+00:00
QuantzPaulette,Check out Redemption Tactical's video! #TikTok https://t.co/R5IdQl6tSr,2023-03-30 02:58:35+00:00
enjoymakima,@raphousetv2 I’ve seen worse on tiktok. Mfs torment their animals for clout on there,2023-03-30 02:58:34+00:00
elizabe76234859,"This is a beautiful authentic reminder to be YOU, the Real YOU🌹Everything else is an expectation based on other's o… https://t.co/bY1PDc2axL",2023-03-30 02:58:31+00:00
reylobonded,"This is a work of art 

https://t.co/9skzTXHbAn",2023-03-30 02:58:31+00:00
ScarletMarxist,I only go on tiktok like twice a month but whenever I do I always want to post all the good ones so I’ll just do a… https://t.co/vAcogYeBCA,2023-03-30 02:58:30+00:00
GoldenChannelsF,@GetCyberSafe I'd suggest stop watching the video on Tiktok of your Liberal candidate in Don Mills on your Huawei Android phone.,2023-03-30 02:58:28+00:00
rita2read,"#FreedomOfSpeech 
 #TikTokBan is so much more than just about banning TikTok https://t.co/mwQOmrsalc",2023-03-30 02:58:28+00:00
juanpozosss,"I'm wearing pearls but in a Vivianne Westwood kinda way, not a tiktok boy kinda",2023-03-30 02:58:26+00:00
adryanmananda,JIMIN AND BAEKHO 'LIKE CRAZY' TIKTOK DANCE CHALLENGE ✨ https://t.co/So13Rnv8NR,2023-03-30 02:58:23+00:00
allysonblake882,Don't miss out. https://t.co/ybUSGnXqaK,2023-03-30 02:58:22+00:00
TinaRossmiller,@HawleyMO Why can’t the bill just simply apply to TikTok??,2023-03-30 02:58:20+00:00
Haneyy__,"Your cute phone case for iphone is here🤍🫶🏻

🦋 As low As RM13 only
🦋 https://t.co/cVA0VaJKUq 
🦋… https://t.co/aSKSgzxhws",2023-03-30 02:58:20+00:00
NobleParkRiot,@HawleyMO TikTok kids have been having a field day with Hawley 😂 he’s super pissed,2023-03-30 02:58:18+00:00
musclemanmitchy,@chillboypete Tweeting a screen shot of a tweet from tiktok,2023-03-30 02:58:18+00:00
MsDisbelief,Large Marge Cro-Magnon of @GOP is Lying again 💙 and the timeline is Hysterical #marjorietaylorgreeneissodumb… https://t.co/vnNsMsIdCQ,2023-03-30 02:58:17+00:00
jabear88,Just to let you know guys #KAI doesn't have personal tiktok account so if you expect him to give some reply or like… https://t.co/o1LI1Lsmvi,2023-03-30 02:58:16+00:00
jujurollz,"golden retriever energy indeed 🤭

(will post this later on tiktok!) 

#WANGZIHAO #王子浩 #왕즈하오 
#보이즈플래닛 #BOYSPLANET… https://t.co/i8l1n6WrSG",2023-03-30 02:58:16+00:00
Breadwinnaflaco,can’t be sad if you laughing at tiktok’s 🫶🏽🫶🏽🫶🏽,2023-03-30 02:58:13+00:00
YarozeDev,@NotChaseColeman Why would you be long on Meta? TikTok shutdown cause Meta to moon?,2023-03-30 02:58:12+00:00
EddieSpeegle5,Check out Brent Natzle's video! #TikTok https://t.co/Of47dhxS40,2023-03-30 02:58:11+00:00
tangerinekth,@junhuisache this is so funny bc i saw this clip on tiktok and my first thought was “oh user junhuisache would LOVE… https://t.co/n2cqC9ueKZ,2023-03-30 02:58:09+00:00
